Title,Release_Date,ViewRating,Genres,Budget,DomesticGross,WorldwideGross,Description,Keywords,Runtime
Kurobara shôten,1975,,Drama ,,,,"Juzo is a self-important director. Production is stopped on his new film whenever lead celebrity Meiko is too obviously expecting to film gender views. Interested in a replacement, he comes over the common Ikuyo, starring right here in a single associated with rare functions which doesn't need her to be bound with rope. Everything goes well until Naomi begins an intercourse scene with Ikuyo, that got Meiko expecting.",female full rear nudity making porn movie male full rear nudity large breasts bare breasts 9 more ,60.0
Khushboo,1975,,Drama Romance ,,,,"Kusum and Brindavan are two small children living in a small village in India. Both love each other, and decide to marry when they grow up. Kusum has his name tattooed on her arm. But fate has other plans - both are separated. Kusum thinks that Brindavan has betrayed her, and she burns her arm to eradicate the tattoo. Years later, Kusum has grown up and is looking after a wealthy woman in her village. The wealthy woman falls sick, and her son brings in a doctor to treat her. Kusum's hopes for meeting her beloved surface, when she finds out that the doctor's (Jeetendra) name is Brindavan.",child marriage boy boat village single father 8 more ,120.0
Viaje fantástico en globo,1975,G,Adventure Family ,,,,A professor in Africa crosses the globe from East to West with his servant and a bold Scottish hunter.,hot air balloon africa 1880s based on novel ,60.0
Front bez flangov,1975,,War ,,,,"Front bez flangov (1974) is the first episode in the trilogy about the Russian partisan's resistance against the Nazi occupation of Russia during WWII. The film is set in August of 1941, when the Nazi forces invaded and occupied the European part of Russia. Major Mlynsky is in charge of the special group of partisans. His group is absorbing other small groups of Russian soldiers, who managed to survive from the attacks of the overwhelming Nazi forces. The Nazi Armies are advancing to Moscow. Major Mlynsky is organizing the Russian partisan's resistance against the Nazis, behind the enemy lines.",partisan world war two nazi soldier great patriotic war nazi occupied soviet union 1 more ,120.0
Lotte in Weimar,1975,,Drama ,,,,"Based on the novel by Thomas Mann. Charlotte Kestner, the love of Goethe's youth, became famous because she was the real-life Lotte represented in his renowned The Sorrows of Young Werther. At forty-four years of age she travels to Weimar to see Goethe again. The posturing of high society and Goethe's personal history lead her to an unexpected conclusion. Dramaturge (later Studio Director) Walter Janka was befriended by the Thomas Mann family, making this adaptation possible.",love place name in title based on novel ,120.0
Road to Sampo,1975,,Drama ,,,,"Going through a jail and a site of construction, a young laborer Young-Dal meets middle aged Mr. Jeong on his way to his hometown Sampo after ten years' absence. They become to know a waitress Baek-Hwa who runs away from a restaurant and then, they travel together. Arriving at the destination Kangcheon Station, Mr. Jeong is disappointed at the changes of the old village by building a hotel. Young-Datl and Mr. Jeong stay at Sampo not as the hometown but as the site of living. Baek-Hwa leaves Sampo with a ticket Young-Dal buys her with his last money.",based on novel ,60.0
Il faut vivre dangereusement,1975,,Mystery ,,,,A private detective and former police gets an investigation that turns out to be rather complicated.,f rated stockings stripper female nudity bath 1 more ,60.0
To the Bitter End,1975,,Crime Drama ,,,,"15 years ago Paul Jordan was a star in Hollywood musicals. But then he retired from show-biz, married the rich Joan. Now, after being dependent on his wife's money for many years, he's sick of it and wants to work again. A romantic affair with his stepdaughter Shirley gives him the guts to ask for a role. His former agent gets him one, but it's with a small company in Vienna, Austria. The stress worsens his alcoholism - the tablets he takes to hide the effects lead him to hallucinations. When his wife and girlfriend appear at the same time, he's no longer capable of handling the situation.",affair alcoholism comeback cheating husband stepfather stepdaughter relationship 7 more ,60.0
Patima,1975,,Drama ,,,,"Childhood memories of Sever about his mother, Pauna, who becomes one of the richest women in the city of Lugoj in the first years after World War II. She is a middle aged war widow with two grown children, Sever and Sabina and marries a rich tobacco shopkeeper, Dionisie. The desire to raise money from the merchandise takes her away from the family: the two children feel abandoned by their mother. Dionisie's cousin, Tie has a passion for the young widow and is jealous of his uncle. Her husband dies after a heart attack, Sever leaves the parental home and works as a worker at the CFR depot in the city and Sabina dies as a victim of a calf. The prospect of marriage with Martalogu, the lawyer who runs his business, takes her out of apathy, but things seem to get even worse.",cheating wife passion 1940s based on novel ,60.0
Zanna Bianca alla riscossa,1975,Not Rated,Action Adventure Western ,,,,"Set at the end of the 19th century in Canada's gold rush Klondike area, wolf-dog White Fang teams up with a prospector when his master is killed. Together they try to avenge his death.",italo western animal character name in title white fang the dog character kidnapping dog fighting 6 more ,60.0
The Musician Killer,1975,,Drama ,,,,"After the conductor of the orchestra he has been playing in commits suicide, a young clarinettist is left with a quite valuable violin.",reference to fyodor dostoevsky violin assassin vagrant artist 18 more ,120.0
Death at an Old Mansion,1975,,Drama Horror Mystery ,,,,"When a woman and her bridegroom are found dead in a double suicide the day after their wedding, it is up to the detective to figure out what could possibly have motivated them. Carefully and systematically, he pieces together the inner lives of the two.",husband wife relationship police detective suicide investigation based on novel double suicide ,60.0
Os Condenados,1975,,Drama ,,,,"In São Paulo, during the 1920s, a woman who is loved by a telegraphist and seduced by a slacker ends up in prostitution.",based on novel ,60.0
Il fidanzamento,1975,,Comedy Romance ,,,,"Based on a novel by Goffredo Parise, the story revolves around two lovers, who have been dating for almost a decade. Luigi Mannozzi (Buzzanca) and Mirella Guglielmi (Brochard) are the ""Romeo and Juliet"" of this story. Mirella's mother wants the two lovers to marry, but what is stopping them?""",based on novel ,60.0
Doktor Judym,1975,,Drama ,,,,A young doctor from the lower classess is helped in his career by a rich woman. When he comes back from study in Paris he takes a job at a watering spa. He comes up against the owners when he tries to help the poor.,based on novel character name in title ,60.0
A Lenda de Ubirajara,1975,,Drama ,,,,"In order to earn a warrior name, the son of Araguaia chief wanders the forest, falls in love with a girl from the Tocantins tribe, and defeats their bravest warrior. When his true identity is discovered, he makes a deal: promises to fight the Tapuias, another tribe which threatens the Tocantins, marries the Indian girl and establishes the Ubirajara nation.",native american culture native language tribe warrior wrestling 14 more ,60.0
El poder del deseo,1975,,Drama ,,,,,male frontal nudity based on novel ,60.0
Shiosai,1975,,Drama Romance ,,,,"Lonely youth Shinji meets Hatsue, a pretty pearl diver, on the beach and the two fall in love. But Shinji has a rival for Hatsue's affections, Yasuo. Yasuo spreads unpleasant gossip about his rival, and Hatsue's father forbids her to see Shinji. But when the boy saves the passengers on a boat owned by Hatsue's father, his luck in love begins to change.",remake based on novel ,60.0
Der Geheimnisträger,1975,,Comedy ,,,,"The Cologne accountant Kuno is a lovable, nice mind person who does not want to hurt anyone. For the intelligence service, he is the ideal because completely unsuspected person to use it for a secret mission.",female nudity based on novel ,60.0
The Man Who Wouldn't Die,1975,PG,Mystery Thriller ,,,,A boat captain in the Caribbean becomes part of a bond theft/murder cover up.,based on novel independent film ,60.0
Alkitrang dugo,1975,,Adventure Drama Thriller ,,,,"A group of Filipino teenaged boys and girls survives a plane crash and copes to live in an island amid politics, social class, sanity and death.",sanity death politics airplane crash island 37 more ,60.0
The Blind Owl,1975,,Drama Horror Mystery ,,,,"The uncle of the young narrator enters his house unexpectedly. In order to offer him some refreshments, he goes to bring a bottle of wine. Through the crevice of the wall which happens to be there, he sees an ethereal girl offering a lotus flower to an old man who bursts into a hair-raising laughter. Surprisingly, this is exactly the picture he keeps drawing on pen cases as a calling. He is then jolted into realities. The thought of the old man gradually begins to loom over his life and sow the seed of anxiety. The narrator embarks on a journey in search of the ethereal girl and the old man. His journey, however, takes him into a study of history and myths. The narrator comes back and realizes that his uncle has left, leaving the door agape like the mouth of a dead man. Desperately he goes out to look for the ethereal girl. But upon returning he finds the girl sitting on the front stairs. The girl enters the house as if she knows the way and lies in bed. But she is dead. In the morning the narrator cuts the body into pieces and puts them in a trunk. Then an odds-and-ends man appears out if the blue to help him with burial. While digging the ground they find an ancient pottery which the old man takes as his wages. The pottery bears the same picture he keeps painting on his pen-cases. In the second section, the narrator finds himself bedridden in a room with two small windows to the outside world. Through the small window he can see a butcher and an odds-and-ends man. He recalls his past; his mother leaves him and goes to India and entrusts him to the care of a nanny. Later the narrator marries his cousin who does not love him and instead sleeps with the rabbles. He gradually wastes away and approaches death even more. The only communication in his small world is his nanny who evokes his feeling of hatred for old beliefs and superstitions. Feeling the sharp fangs of death on his neck, he decides to the take his wife with him. So he disguises himself as the odds-and-ends man and kills her. And he becomes the odds-and-ends man himself. In fact, the narrator becomes one of the rabbles whom he holds in great abhorrence.",based on novel ,3300.0
Koniec wakacji,1975,,Drama Family Romance ,,,,"Fifteen-year-old Jurek is to spend his holidays at home, in Silesia. After returning from school, he does not find her mother or her things. His father tells him a story about his mother's sudden departure to a sanatorium. The boy does not really believe it. The boy has a bad feeling about his mother. He wants to talk to his father, learn the reasons for his mother's decision, but his father gives him vague explanations. Jurek goes to Warsaw, to his mother's sister, and there he finds the bitter truth.",thug teenager silesia separation schoolteacher 17 more ,60.0
Anna Karenina,1975,PG-13,Drama Musical ,,,,This is a Bolshoi Ballet version of Anna Karenina. Anna (Plisetskaya) and a younger Vronsky (Godunov) are expressing their love through dance. Anna is torn between her love for the handsome Count Vronky and her loveless marriage to an older husband. Entourage is provided by the Bolshoi Theater Ballet and Simphony Orchestra.,character name as title two word title anna karenina character historical event based on novel ,60.0
Los pájaros de Baden-Baden,1975,,Drama ,,,,During Summer a young woman falls in love with an older man who has a bad reputation amongst the upper crust of Madrid.,based on novel ,60.0
Tôkyô-wan enjô,1975,,Action Adventure Thriller ,,,,Thriller about hijackers taking control of an oil tanker and threatening to blow it all up in Tokyo Bay.,two word title place name in title fire disaster film bay 1 more ,60.0
John Glückstadt,1975,,Drama Thriller ,,,,"This is the story of John Glueckstadt, released from the prison he was named after. He tries to find his place in society again. The townpeople provoke him, stalk him and would like to get rid of him. This world becomes a second prison for him. His desperate attemps to live as others do result in unemployment and misery. Unfortunate circumstances such as the death of his wife make him all the more decide to emigrate with his child to America.",based on novel character name in title ,60.0
Awans,1975,,Comedy Drama ,,,,"After getting a university degree, Marek Grzyb comes back to his village and does his best to persuade its inhabitants to modernize their surroundings.",tourist attraction vision energy tourist holidaymaker 15 more ,60.0
Flanagan,1975,,Drama Thriller ,,,,"Paul Flanagan is released from jail after serving for 8 years. He only has two things on his mind. First: to retrieve the money from the robbery he was convicted for. Secondly: to get revenge on his partners in crime (his half-brother Paul and his ex-lover Cathy), who got away Scot free and never once visited him in jail.",literary adaptation topless based on novel ,60.0
Diamonds for the Dictatorship of the Proletariat,1975,,Action Crime ,,,,"The year is 1921. Lenin and the Bolsheviks have just defeated the White Army and ended the Russian Civil War. However, the valuable diamonds that belonged to the ousted royal family are beginning to disappear. The Cheka have discovered that they are being smuggled out of the country by White sympathizers, and are determined to catch the thieves. Part detective mystery, part spy thriller, and part action adventure, Diamonds for the Dictatorship of the Proletariat is one of the defining Estonian films from the Soviet era.",based on novel ,120.0
Dokter Pulder zaait papavers,1975,,Drama ,"<li class=""ipc-metadata-list__item BoxOffice__MetaDataListItemBoxOffice-sc-40s2pl-2 gwNUHl"" data-testid=""title-boxoffice-budget"" role=""presentation""><span class=""ipc-metadata-list-item__label"">Budget</span><div class=""ipc-metadata-list-item__content-container""><ul class=""ipc-inline-list ipc-inline-list--show-dividers ipc-inline-list--inline ipc-metadata-list-item__list-content base"" role=""presentation""><li class=""ipc-inline-list__item"" role=""presentation""><span class=""ipc-metadata-list-item__list-content-item"">NLG 1,200,000 (estimated)</span></li></ul></div></li",Non,Non,A small town doctor gets a visit from a former study-friend. He doesn't know this former surgeon has become a junkie that wants to steal his morphine.,doctor drugs alcohol based on novel ,60.0
Der Zigeunerbaron,1975,,Comedy Drama Musical Romance ,,,,,based on novel ,60.0
L'Ibis rouge,1975,,Comedy ,,,,Forty eight hours in an area around a Parisian canal where a former Tango champion meets a killer.,hand on someone's butt married couple in bed male wears an earring man wears a neck brace crying woman 79 more ,60.0
Sønnen fra vingården,1975,,Family ,,,,"A rich relative of the Martin family returns to Denmark from USA to buy Vingården and continue the cherry wine production instead of allowing 3 greedy, dishonest men turn it into building lots.",based on novel ,60.0
Violer er blå,1975,,Drama ,,,,"TV reporter Mille wants to be liberated from matrimonial restraints and not just one man in her life. She spends time with her 2 friends Suzanne, a bi-sexual intellectual, and Lise, a prostitute. They mostly talk about men and women's lib.",nudity based on novel ,120.0
Povest o dobrih ljudeh,1975,,Drama ,,,,The return of a refugee from the police to his grandparents' village disrupts the life of the villagers.,river swamp counterfeiter outlaw counterfeiting 42 more ,60.0
O Comprador de Fazendas,1975,,Comedy ,,,,,remake based on novel ,60.0
The Marriage,1975,,Drama ,,,,"18-year-old Glorinha finds herself on the eve of her wedding when a series of revelations plague her and her circle of family and friends. Dr. Camarinha, friend of Sabino, his father, who is a a wealthy construction entrepreneur, says Glorinha's fiancé is homosexual. Glorinha, for his part, reveals to him that she had been a lover of his dead son, Antônioa year ago. Sabino reveals to Noemia, his secretary with whom he ends up having a sexual relationship, who had experienced a homosexual practice as a child and calls her by the name of his daughter. Noemia, in turn, Xavier's mistress, who lives with a leprous woman who has long since cared for, reveals to him that she no longer intends to be his mistress. Glorinha goes with her father to a deserted beach, where she makes insinuations that she loves him and, when kissed by her father, runs desperately and tells her mother that her father had tried to rape her. Xavier, in turn, assassinates Noemia in the office. Completely stunned, Sabino leaves his daughter's wedding ceremony and surrenders as the killer of Noemia.",deep cleavage large breasts incestuous relationship father daughter incest overtones sex with secretary 4 more ,60.0
Bejleren - en jydsk røverhistorie,1975,,Crime Drama ,,,,,based on novel ,60.0
Sila Nerangalil Sila Manithargal,1975,,,,,,"Ganga (Lakshmi) is raped as a college girl when she accepts a lift from a stranger on a rainy evening. Shunned by her family, she is taken in by an uncle who lets her continue her education, get an office job in the city and start life independently. One day, she chances upon businessman Raghu (Srikanth) who had raped her years ago, and embarks on an unusual relationship with him. Somewhat unusal plot, taken from a popular novel, with good performances from Lakshmi and Sundarabai playing her long-suffering mother.",based on novel ,120.0
Dômyaku rettô,1975,,Drama Thriller ,,,,A hospital intern threatens to blow up a bullet train because he believes that their noise and pollution is contributing to his patients deaths.,threat high speed train car racing a train bulldozer railway 4 more ,120.0
The Wonderful Wizard of Oz,1975,Not Rated,,,,,"Travel with Dorothy and Toto across the land of Oz in L. Frank Baum's American classic. Help the Scarecrow get his brains, the Tin Woodman his heart, and the poor Cowardly Lion just a little bit of courage!",based on novel ,60.0
Promise of the Flesh,1975,,Drama ,,,,"Mild-mannered and modest Sook-young looks like your usual middle-aged woman, but happens to be a man-killing murderess. On a train trip to Mokpo, she remembers an earlier trip as a prisoner on furlough accompanied by a menacing but kind butch female guard. On the train they meet Hoon, a young man who falls for Sook-young. The guard lets them be alone at a bizarre marriage in a hill-top graveyard.",prison sex murder based on novel ,60.0
Eugénie de Franval,1975,,Drama ,,,,"Reflection on the relationship between image and voice-over in the cinema, punctuated by the reading of a news of Sade telling the incestuous love of a father for his daughter.",experimental narrative minimalism independent film based on novel ,60.0
Maria,1975,,,,,,Maria and Leif has a relationship. Leif is a former bank robber. He makes another hit and is sentenced to prison. He urges Maria to forget him.,eastern europe based on novel ,60.0
"Heb medelij, Jet!",1975,,Comedy ,,,,"Traveling salesman Tim bumps into his old mate Bodde, who persuades him to join him for a couple of hustles and cons. Along the way they pick up a young girl, Aafke, who soon takes to the world of hustling. They also meet a couple of competitors, Kwint &amp; Dolores. All the while, Tim keeps calling home to his wife and children trying to explain what's keeping him from coming home.",full frontal female nudity skinny dipping public nudity female nudity based on novel ,60.0
"Lucíola, o Anjo Pecador",1975,,Drama ,,,,"Lúcia, a prostitute, the most rich and most beautiful woman in Rio de Janeiro, a single woman, until knows Paulo. With a relationship, the both walk together on a hard way, where the court makes awful comments about them. Is possible a prostitute live with only a man? Is possible live well with the court making awful comments?",remake based on novel ,60.0
Kokuso sezu,1975,,,,,,,based on novel ,60.0
Eine Pyramide für mich,1975,,,,,,,based on novel ,60.0
O Trapalhão na Ilha do Tesouro,1975,,Adventure Comedy Family ,,,,"Two fishermen Dogfish names Joe and Lula discover the result of a theft of a dangerous gang of smugglers and go immediately to be persecuted by them. In pursuit of the bandits is also the federal agent Carlos, passionate young Diana, of which the fishermen meet and become friends. The action takes place on board the Fishermen, however, when the weather warms there comes the pirate Long John Silver, who is looking for a fabulous map of a treasure that was hidden on a nearby island. The map, now divided into two parts, it becomes cause for persecution, with plenty of good humor and adrenaline, which changed hands throughout the film and leading everyone to the island where the treasure was buried.",foreign language adaptation based on novel ,60.0
Kun sandheden,1975,,Crime Drama ,,,,,based on novel ,60.0
Bodas de cristal,1975,,Drama ,,,,,based on novel ,60.0
O Predileto,1975,,Drama ,,,,"Based on the novel ""Totônio Pacheco"", written by João Alphonsus. At the time of the decadence of the great farms of Minas Gerais, Totônio is a symbol of the golden age of state farms: old and accustomed to having all his wills obeyed. However, after moving to his son's home because of his wife's death and the resulting loneliness, he realizes that he has lost his job as a boss and is struggling to regain his prestige by moving to a brothel.",based on novel ,60.0
As Deliciosas Traições do Amor,1975,,Comedy ,,,,,f rated based on novel ,60.0
Ludwig Ganghofer: Der Edelweißkönig,1975,,Drama ,,,,"A farmer shelters his brother, a carver, from the police who want him for the murder of a local official.In a subplot, a mountain girl finds her soulmate in a forester.",bavarian alps mountain top firearm plant in title mountain 3 more ,60.0
Akce v Istanbulu,1975,,,,,,"Not far from Prague, a drunk driver of the car with West German front license plate comes into collision with a girl hitchhiker. The police detains the offender - the business agent Grandner. In West Berlin, in his home firm Tanass, it makes a stir. Tanass is in fact the branch office of the American secret service and Grandner was one of the agents. Nobody suspects that Peter Halva (",espionage based on novel ,60.0
Na startu je delfín,1975,,,,,,"Fifteen-year-old Honza Kánský dreams of getting to compete in the national swimming championship. He practices conscientiously at the swimming association and does extra training on his own. He finally achieves the speed required, and is bitterly disappointed to learn that he has not been nominated for the team because the other club members' times are better than his. He has a row with the coach, and decides to give up swimming altogether. He leaves home early in the morning and comes back late at night and pretends to his parents that he is continuing with his training. When his club goes to South Bohemia for summer practice, he pretends to go with them, but he is really hitchhiking aimlessly.",central europe teenage boy teenager teenage protagonist title same as book 21 more ,60.0
A Carne,1975,,Drama ,,,,,based on novel ,60.0
Choritrohin,1975,,Drama ,,,,"Orthodox, unthinking, and not in control of the emotions of men towards women.",positive thinking religion orthodox poverty based on novel ,
Abenteuer mit Blasius,1975,,Comedy Family Sci-Fi ,,,,"Ten-year-old Frantisek is traveling to Leipzig to visit his German friend Egon. On the train, he shares the compartment with three men. One of them, the bearded, hefty Blasius is polite but at times acts very confused. At the end station the two boys meet, but they must first of all get rid of Blasius, who lifts them up together with their luggage and carries them away. Leipzig is packed with tourists who have gathered for the famous Fair. The eccentric bearded fellow deals effectively with the traffic jam in front of the station. Blasius's fellow travelers from the train - inventors Prantl and Pirwitz, are at the fairground, boasting of their new invention and claiming it to be the greatest surprise of the entire Fair.",czech science fiction scientific discovery psychotronic film based on novel ,60.0
Vállald önmagadat,1975,,Drama ,,,,,based on novel ,60.0
Silna voda,1975,,Drama ,,,,"This is a problem-oriented social film. The action takes place in a small town on the Danube, which is suffering from a shortage of drinking water. Drilling has begun in the hope of discovering 'strong water'. However, water has not and will not be found. Both the drillers and the citizens are aware of this and the chairman of the city council, who refuses to undertake the purifying of the river water, will not accept it. However, his sweeping fatherly gestures conceal a mere patriarchal willfulness. In fact, his actions encourage the drilling crew to cheat. With pretending to work, they are idling their time away. This lasts until one fine day the drill operator Chiko gets fed up and lets the cat out of the bag. Now he is pitted against his calculating foreman Miro and shifty Flory. Chiko not only stops playing the unfair game, but also requires his fellow workers to do the same. He succeeds because of his unflinching belief in honestly. Along with 'Men Without Work', the film is director Ivan Terziev's contribution to the advancement of the contemporary theme during the 1970th in Bulgarian cinema.",based on novel ,60.0
Az idök kezdetén,1975,,Drama ,,,,,based on novel ,60.0
La guerra del cerdo,1975,,Drama ,,,,,based on novel ,60.0
Legenda a nyúlpaprikásról,1975,,Drama ,,,,,clumsy gutless fool hungary hut 26 more ,60.0
L'età della pace,1975,,Drama ,,,,,based on novel ,120.0
Kesän maku,1975,,Drama ,,,,,jealous rage heart attack lighthouse keeper first love fishing 38 more ,60.0
Looping,1975,,,,,,"The thirty year old bee is a daredevil, everything seems to work for him. But suddenly a tragic event tears him out of his carelessness. In the explosion of a carbide furnace in operation, a colleague is killed.",male rear nudity male frontal nudity based on novel ,
O katadikos,1975,,Drama ,,,,,based on novel ,60.0
Lyubov zemnaya,1975,,Drama History Romance ,,,,,based on novel ,60.0
Rakastunut rampa,1975,,Comedy Drama ,,,,"Krokelby in the 1920s. Sakris Kukkelman is a crippled, Nietzsche reading village idiot who believes himself to be a romantic hero.",f rated rural setting hanged by the neck disillusionment illusion 29 more ,60.0
Vous ne l'emporterez pas au paradis,1975,,Comedy ,,,,"After the death of one of his clients, a Swiss industrialist decides to call his brother to transport the corpse to Switzerland. The journey will not be easy.",based on novel ,60.0
O Monstro de Santa Teresa,1975,,Drama ,,,,"A civil servant fantasizes about being a 19th-century Baron, and he is joined by a co-worker and mistress who role plays as a Countess during their intimate moments. Everything goes well until his overbearing mother comes to live with him.",based on novel ,60.0
Rufus,1975,,Thriller ,,,,Professional gambler Rufus convinces an ex-girlfriend to help him pull one over on a corrupt casino owner.,gambling based on novel ,60.0
Linia,1975,,Drama Romance ,,,,,based on novel ,60.0
Bekötött szemmel,1975,,Drama ,,,,,based on novel ,60.0
Hi no ataru sakamichi,1975,,Drama ,,,,,remake based on novel ,60.0
Tozi hubav zhivot,1975,,Drama ,,,,"Rasho takes up the challenge to be a director of a new sewing factory. With the help of a young engineer and the experienced personnel, the director manages to establish a positive working environment, to import machinery from abroad and to start the construction of a new building. The director has lost his child ten years ago. Since then, he and his wife do not get along well. His heart cannot bear with the pressure and he gets heart attack.",based on novel ,60.0
Between Fear and Duty,1975,,War ,,,,"A married couple living in a remote farm find themselves in the midst of war, where many different sides walk through the area. They attempt to save their lives and stay neutral despite accusations of being traitors that every army brings upon them.",based on novel ,60.0
Jian jian feng,1975,,Drama Romance ,,,,,based on novel ,
Kontsert dlya dvukh skripok,1975,,Music Romance ,,,,,soviet union duel musician friend exam 11 more ,60.0
Young Frankenstein,1974,PG,Comedy ,"2,800,000 (estimated)","86,273,333","86,273,333","A young neurosurgeon (Gene Wilder) inherits the castle of his grandfather, the famous Dr. Victor von Frankenstein. In the castle he finds a funny hunchback called Igor, a pretty lab assistant named Inga and the old housekeeper, frau Blucher -iiiiihhh!-. Young Frankenstein believes that the work of his grandfather is only crap, but when he discovers the book where the mad doctor described his reanimation experiment, he suddenly changes his mind...",spoof hunchback reanimation laboratory sexual joke 228 more ,60.0
The Godfather: Part II,1974,R,Crime Drama ,"13,000,000 (estimated)","47,834,595","48,035,783","The continuing saga of the Corleone crime family tells the story of a young Vito Corleone growing up in Sicily and in 1910s New York; and follows Michael Corleone in the 1950s as he attempts to expand the family business into Las Vegas, Hollywood and Cuba.",revenge 1950s corrupt politician cuban revolution lake tahoe nevada 368 more ,180.0
Murder on the Orient Express,1974,PG,Crime Drama Mystery ,"<li class=""ipc-metadata-list__item BoxOffice__MetaDataListItemBoxOffice-sc-40s2pl-2 gwNUHl"" data-testid=""title-boxoffice-budget"" role=""presentation""><span class=""ipc-metadata-list-item__label"">Budget</span><div class=""ipc-metadata-list-item__content-container""><ul class=""ipc-inline-list ipc-inline-list--show-dividers ipc-inline-list--inline ipc-metadata-list-item__list-content base"" role=""presentation""><li class=""ipc-inline-list__item"" role=""presentation""><span class=""ipc-metadata-list-item__list-content-item"">£1,500,000 (estimated)</span></li></ul></div></li","27,634,716","27,659,517","The first class compartment of the December 1935 departure of the Orient Express from Istanbul is full, unusual for this time of the year. Regardless, famed and fastidious Belgian detective, Hercule Poirot, who needs to get back to London immediately, is able to secure last minute passage in the compartment with the assistance of his friend, Signor Bianchi, one of the directors of the train line who is also making the trip. Some of the first class passengers seem concerned about Poirot's presence on the train. At least one of them has reason to be concerned, as later, another first class passenger, who earlier in the trip asked Poirot to provide protection for him due to several death threats, is found murdered in his stateroom by multiple stabbings. At the time the victim is found, the train is unexpectedly stopped and delayed due to snow in remote Yugoslavia, which may be problematic for the murderer in getting away now that Poirot is on the case, which he is doing as a favor to Bianchi as not to get the Yugoslav police involved. Poirot quickly learns that the victim was not who he presented himself to be and has a connection to a five-year-old American kidnapping and murder case of infant Daisy Armstrong, murdered in spite of the fact that her parents had paid the requested ransom. The murderer in that case has long been convicted and executed but the ransom moneys were never recovered, a known accomplice never captured, and both the Armstrong parents have since tragically died. As Poirot questions the train's valet, the victim's accompanying staff, and the other primarily well off first class passengers and their accompanying servants, who are all on the surface more than cooperative, he finds that many had opportunity and motive, the latter which may not be obvious. There is also a great deal of evidence discovered on the train, which pulls his thoughts in many directions. These pieces of information may complicate the deduction of who is the murderer.",orient express whodunit hercule poirot character train detective 114 more ,120.0
The Man with the Golden Gun,1974,PG,Action Adventure Thriller ,"7,000,000 (estimated)","20,972,000","20,972,000","Scaramanga is a hitman who charges one million dollars per job. He becomes linked to the death of a scientist working on a powerful solar cell, and James Bond is called in to investigate. As he tracks down Scaramanga, he realizes that he is highly respected by the killer, but will this prove to be an advantage in the final showdown?",secret agent official james bond series assassin mission female martial artist 261 more ,120.0
Dirty Mary Crazy Larry,1974,PG,Action Crime Thriller ,"2,000,000 (estimated)",Non,Non,"Larry Rayder is an aspiring NASCAR driver; Deke Sommers is mechanic. As they feel they collectively are the best, the only thing that is holding them back is money to build the best vehicle possible. As such, they decide to rob a supermarket's office of the money in its safe to pursue their dream. On the most part, their robbery is successful, although their plan breaks down in its end phase, which doesn't allow them as much getaway time as they wanted. Another problem they face is an unexpected third person in their getaway, Larry's one-night stand Mary Coombs, who doesn't like the fact that Larry ran off on her, although she eventually also says that she doesn't want any of the money. With a police scanner and two-way radio in their souped-up Dodge Charger, they try to outrun the police, who have an identification of their vehicle, and a general description of the three. The police pursuit is led by the tenacious Sheriff Everett Franklin, who knows he and his team can catch them, but also knows that the three may be able to get out of the state to ""freedom"" through a grove of walnut trees, which Larry, Deke and Mary may or may not know. At every literal and figurative turn, Larry needs to show his superiority as a driver, while trying to ditch Mary, who is a little more resourceful in staying with them than he anticipates.",helicopter robbery carsploitation chevrolet impala dodge polara 62 more ,60.0
Death Wish,1974,R,Action Crime Drama Thriller ,"3,000,000 (estimated)","22,000,000","22,000,000","Open-minded architect Paul Kersey returns to New York City from vacationing with his wife, feeling on top of the world. At the office, his cynical coworker gives him the welcome-back with a warning on the rising crime rate. But Paul, a bleeding-heart liberal, thinks of crime as being caused by poverty. However his coworker's ranting proves to be more than true when Paul's wife is killed and his daughter is raped in his own apartment. The police have no reliable leads and his overly sensitive son-in-law only exacerbates Paul's feeling of hopelessness. He is now facing the reality that the police can't be everywhere at once. Out of sympathy his boss gives him an assignment in sunny Arizona where Paul gets a taste of the Old West ideals. He returns to New York with a compromised view on muggers...",vigilante home invasion gang rape crime victim vigilante justice 367 more ,60.0
Emmanuelle,1974,Unrated,Drama ,"500,000 (estimated)",Non,Non,"Emmanuelle is a beautiful young model and lives in Bangkok together with her husband Jean, who's several years older. She likes him because he's taught her much, and he likes her because she's learning so well - and wants to often. Both are very tolerant in matters of extramarital affairs, so he doesn't mind the young Marie-Ange coming over every so often, although she obviously wants more than talk from his wife. But Emmanuelle is more fascinated by the older Bee, and joins her on a trip into the jungle.",extramarital affair multiple lovers female rear nudity voyeurism pubic hair 131 more ,60.0
The Great Gatsby,1974,PG,Drama Romance ,"6,500,000 (estimated)","20,563,273","20,563,273","Nick Carraway, a young Midwesterner now living on Long Island, finds himself fascinated by the mysterious past and lavish lifestyle of his neighbor, the nouveau riche Jay Gatsby. He is drawn into Gatsby's circle, becoming a witness to obsession and tragedy.",based on novel photograph album actor shares last name with character jay gatsby character nick carraway character 276 more ,120.0
