Link,Title_x,Release_Date,ViewRating_x,Runtime_x,Genres_x,Description_x,Title_y,ViewRating_y,Genres_y,Budget,DomesticGross,WorldwideGross,Description_y,Keywords,Runtime_y
/title/tt0087382/,Haracz szarego dnia,(1984), ,84 min,"Drama, War",,,,,,,,,,
/title/tt0247067/,Zelenite polya,(1984), ,83 min,Comedy,,,,,,,,,,
/title/tt0086066/,The Outsiders,(1983),PG,91 min,"Crime, Drama","The rivalry between two gangs, the poor Greasers and the rich Socs, only heats up when one gang member kills a member of the other.",,,,,,,,,
/title/tt0086250/,Scarface,(1983),R,170 min,"Crime, Drama","In 1980 Miami, a determined Cuban immigrant takes over a drug cartel and succumbs to greed.",,,,,,,,,
/title/tt0085333/,Christine,(1983),R,110 min,"Horror, Thriller",A nerdish boy buys a strange car with an evil mind of its own and his nature starts to change to reflect it.,,,,,,,,,
/title/tt0085701/,The Hunger,(1983),R,97 min,"Drama, Horror","A love triangle develops between a beautiful yet dangerous vampire, her cellist companion, and a gerontologist.",,,,,,,,,
/title/tt0085334/,A Christmas Story,(1983),PG,93 min,"Comedy, Family","In the 1940s, a young boy named Ralphie attempts to convince his parents, his teacher and Santa that a Red Ryder BB gun really is the perfect Christmas gift.",,,,,,,,,
/title/tt0086034/,Octopussy,(1983),PG,131 min,"Action, Adventure, Thriller","A fake Fabergé egg, and a fellow Agent's death, lead James Bond to uncover an international jewel-smuggling operation, headed by the mysterious Octopussy, being used to disguise a nuclear attack on N.A.T.O. forces.",,,,,,,,,
/title/tt0085750/,Jaws 3-D,(1983),PG,99 min,"Adventure, Horror, Thriller",A giant thirty-five-foot shark becomes trapped in a SeaWorld theme park and it's up to the sons of police chief Brody to rescue everyone.,,,,,,,,,
/title/tt0085382/,Cujo,(1983),R,93 min,"Horror, Thriller","Cujo, a friendly St. Bernard, contracts rabies and conducts a reign of terror on a small American town.",,,,,,,,,
/title/tt0085407/,The Dead Zone,(1983),R,103 min,"Drama, Horror, Sci-Fi",A man awakens from a coma to discover he has a psychic ability.,,,,,,,,,
/title/tt0086336/,Something Wicked This Way Comes,(1983),PG,95 min,"Fantasy, Mystery, Thriller","In a small American town, a diabolical circus and its demonic proprietor prey on the townsfolk.",,,,,,,,,
/title/tt0086425/,Terms of Endearment,(1983),PG,132 min,"Comedy, Drama","Follows hard-to-please Aurora looking for love, and her daughter's family problems.",,,,,,,,,
/title/tt0086216/,Rumble Fish,(1983),R,94 min,"Crime, Drama, Romance","Absent-minded street thug Rusty James struggles to live up to his legendary older brother's reputation, and longs for the days of gang warfare.",,,,,,,,,
/title/tt0085780/,The Keep,(1983),R,96 min,"Drama, Fantasy, Horror",Nazis are forced to turn to a Jewish historian for help in battling the ancient demon they have inadvertently freed from its prison.,,,,,,,,,
/title/tt0085863/,The Lonely Lady,(1983),R,92 min,Drama,"Hoping to achieve success in Hollywood, a young aspiring screenwriter allows others to exploit her. She goes through affair after sordid affair in her attempt to write her own screenplay and have it produced.",,,,,,,,,
/title/tt0084935/,Yor: The Hunter from the Future,(1983),PG,88 min,"Action, Adventure, Fantasy",A warrior seeks his true origins in a seemingly prehistoric wasteland.,,,,,,,,,
/title/tt0085328/,The Key,(1983),R,116 min,"Drama, History, Romance","In 1940s Venice, after twenty years of marriage, a Professor and his younger wife witness the passion wane. Now, all that remains is to confess the rousing thoughts to an elaborate diary hoping to break free from ties and inhibitions.",,,,,,,,,
/title/tt0085933/,Merry Christmas Mr. Lawrence,(1983),R,123 min,"Drama, War","During W.W. II, a British colonel tries to bridge the cultural divides between a British P.O.W. and the Japanese camp commander in order to avoid blood-shed.",,,,,,,,,
/title/tt0085475/,Eddie and the Cruisers,(1983),PG,95 min,"Drama, Music, Mystery","A television newswoman picks up the story of a 1960s rock band whose long-lost leader Eddie Wilson may still be alive, while searching for the missing tapes of the band's never-released album.",,,,,,,,,
/title/tt0086655/,One Deadly Summer,(1983),R,133 min,"Drama, Mystery","Oozing sensuality, a young woman arrives in a small town and gets married to the local mechanic. Was it love at first sight? What links her enigmatic presence to the family's piano? Is it curiosity or is it something far more sinister?",,,,,,,,,
/title/tt0085450/,Doctor Detroit,(1983),R,89 min,Comedy,"A pimp on the run trusts his sex workers to a meek professor of literature, who accepts the challenge.",,,,,,,,,
/title/tt0085615/,Gorky Park,(1983),R,128 min,"Crime, Drama, Mystery",A Moscow police officer investigates a vicious triple homicide and stumbles upon a high-level international political conspiracy.,,,,,,,,,
/title/tt0086058/,The Osterman Weekend,(1983),R,103 min,"Action, Drama, Thriller","During the Cold War, a controversial television journalist is asked by the C.I.A. to persuade certain acquaintances, who are Soviet Agents of the Omega network, to defect.",,,,,,,,,
/title/tt0086543/,The 4th Man,(1983),Unrated,102 min,"Drama, Mystery, Thriller",A man who has been having visions of an impending danger begins an affair with a woman who may lead him to his doom.,,,,,,,,,
/title/tt0085693/,House of the Long Shadows,(1983),PG,100 min,"Comedy, Horror, Mystery",An American author finds a dilapidated Welsh manor perfect for writing until the residents host a bizarre family reunion.,,,,,,,,,
/title/tt0085678/,High Road to China,(1983),PG,105 min,"Adventure, Drama, Romance","During WW1, an alcoholic American biplane pilot is hired by the spoiled daughter of an industrialist to find her father who disappeared in Asia.",,,,,,,,,
/title/tt0086214/,Le ruffian,(1983), ,108 min,"Adventure, Crime","Aldo, in his fifties, works in a gold mine in Northern Canada, in the middle of a bunch of adventurers.",,,,,,,,,
/title/tt0086379/,Stroker Ace,(1983),PG,96 min,"Action, Comedy, Romance","The title character, a popular NASCAR driver, clashes with the fried-chicken mogul that sponsors his racing team.",,,,,,,,,
/title/tt0087237/,Fanny Hill,(1983),R,98 min,"Comedy, Drama, Romance",,,,,,,,,,
/title/tt0084387/,Nana,(1983),R,92 min,"Comedy, Drama",A beautiful and willful prostitute puts her appearance and body to use to become the toast of the town.,,,,,,,,,
/title/tt0086582/,The Wicked Lady,(1983),R,98 min,"Adventure, Drama",,,,,,,,,,
/title/tt0086036/,Of Unknown Origin,(1983),R,88 min,"Horror, Thriller","A man becomes destructively obsessed with killing a dangerous rat, which has taken residence in his recently renovated house.",,,,,,,,,
/title/tt0086593/,Without a Trace,(1983),PG,120 min,"Drama, Mystery",Estranged New Yorker (Kate Nelligan) turns to police after son disappears.,,,,,,,,,
/title/tt0085575/,Gabriela,(1983),R,99 min,"Comedy, Drama, Romance",,,,,,,,,,
/title/tt0085236/,Beyond the Limit,(1983),R,104 min,"Drama, Romance, Thriller","During Dirty War, half-English doctor in Argentina befriends the police, the rebels and the alcoholic Honorary British Consul, whose Latino wife he seduces. When the consul is mistakenly kidnapped by the rebels, he must pick a side.",,,,,,,,,
/title/tt0085867/,The Lords of Discipline,(1983),R,102 min,Thriller,"In 1960s America, a black cadet is allowed acceptance into a seemingly prestigious military academy, unleashing a barrage of corruption within the system that another cadet is willing to expose.",,,,,,,,,
/title/tt0084591/,"Reuben, Reuben",(1983),R,101 min,"Comedy, Drama, Romance","A drunken Scottish poet, who has not written a word in years, feels compelled to regain control of his life and work after meeting a beautiful young woman.",,,,,,,,,
/title/tt0085398/,Daniel,(1983),R,130 min,Drama,"Daniel Isaacson attempts to determine the true complicity of his parents Paul and Rochelle Isaacson, who were executed for espionage in the 1950s.",,,,,,,,,
/title/tt0084058/,Heat and Dust,(1983),R,130 min,"Drama, Romance","Anne is investigating the life of her grand-aunt Olivia, whose destiny has always been shrouded with scandal. As Anne delves into the history of her grand-aunt, she is led to reconsider her own life.",,,,,,,,,
/title/tt0084740/,El Sur,(1983),Not Rated,95 min,"Drama, Mystery, Romance","A woman reflects on her childhood relationship with her father, attempting to understand the depths of his despair and the truth of his myths.",,,,,,,,,
/title/tt0085755/,The Jigsaw Man,(1983),PG,94 min,Thriller,An MI6 defector has his appearance altered by the K.G.B. and is sent back to Britain to retrieve top-secret documents.,,,,,,,,,
/title/tt0085878/,The Moon in the Gutter,(1983),R,137 min,Drama,"He is a revenge-obssessed stevedore whose sister was brutally raped and murdered. She is a wealthy, elusive woman. They try hard to get together... or do they?",,,,,,,,,
/title/tt0085248/,The Black Stallion Returns,(1983),PG,103 min,"Adventure, Family",A teenager loses his horse in Morocco and gets him back after various daredevil adventures.,,,,,,,,,
/title/tt0085689/,Savage Attraction,(I) (1983),R,93 min,"Biography, Drama, Thriller",Horrific true tale set in late-1970s Australia and later West Germany about an abused wife who learns in horror that her sadistic German-born husband is actually a fanatical neo-Nazi.,,,,,,,,,
/title/tt0086551/,Confidentially Yours,(1983),PG,110 min,"Comedy, Crime, Mystery",,,,,,,,,,
/title/tt0036606/,"Another Time, Another Place",(1983),R,118 min,"Drama, War",,,,,,,,,,
/title/tt0086349/,Spasms,(1983),R,90 min,"Horror, Sci-Fi",,,,,,,,,,
/title/tt0088135/,Slayground,(1983),R,89 min,"Crime, Drama","Thieves run over a child while escaping after a robbery. A deadly hitman who likes to taunt his targets is hired to track them down. Stone moves to England, but the assassin follows. Loosely based on Donald Westlake's cult crime novel.",,,,,,,,,
/title/tt0086199/,Crime and Punishment,(1983),Not Rated,93 min,"Crime, Drama","An adaptation of Dostoyevsky's novel, set in modern Helsinki. Slaughterhouse worker Rahikainen murders a man, and is forced to live with the consequences of his actions.",,,,,,,,,
/title/tt0086020/,Night of Open Sex,(1983),Not Rated,94 min,"Mystery, Thriller",A beautiful and erotic cabaret dancer Moira is hired to impersonate another woman who turns out to be a secret agent and must receive an important message in Las Palmas de Gran Canaria.,,,,,,,,,
/title/tt0085295/,"Careful, He Might Hear You",(1983),PG,110 min,Drama,,,,,,,,,,
/title/tt0086434/,Thunder,(1983),R,86 min,"Action, Crime, Drama",,,,,,,,,,
/title/tt0085473/,Eddie Macon's Run,(1983),PG,95 min,"Action, Adventure, Crime","A young man, harshly sentenced for a few minor infractions, escapes from a prison in Huntsville Texas and flees to Laredo, Texas, where he hopes to cross into Mexico for a reunion with his wife and small son.",,,,,,,,,
/title/tt0086420/,"So Long, Stooge",(1983), ,100 min,"Crime, Drama",,,,,,,,,,
/title/tt0085158/,A Friend of Vincent,(1983), ,93 min,"Comedy, Drama, Music",The friendship between two men is put to the test when one of them is accused by a woman of having killed her sister.,,,,,,,,,
/title/tt0086242/,The Makioka Sisters,(1983),Not Rated,140 min,"Drama, Romance","The orphaned Makioka sisters look for a husband for their third sister, Yukiko, as the rebellious youngest sister, Taeko, is kept waiting her turn.",,,,,,,,,
/title/tt0086149/,Farewell,(1983), ,121 min,Drama,,,,,,,,,,
/title/tt0085763/,Joy,(1983),R,102 min,Drama,,,,,,,,,,
/title/tt0084358/,Deadly Circuit,(1983), ,120 min,"Crime, Mystery, Romance","A P.I. is obsessed with a cute woman, who seduces and kills rich men around W. Europe.",,,,,,,,,
/title/tt0085895/,"Man, Woman and Child",(1983),PG,99 min,Drama,,,,,,,,,,
/title/tt0085366/,Order of Death,(1983),R,113 min,"Crime, Thriller",A pair of corrupt cops spend their illegal cash on an uptown New York City apartment.,,,,,,,,,
/title/tt0229820/,Village of Doom,(1983), ,115 min,"Crime, Drama",An emotionally distraught young man goes on a violent killing spree after his tuberculosis keeps him from serving in World War II and is frowned upon by his fellow villagers.,,,,,,,,,
/title/tt0086213/,Sugar Cane Alley,(1983),PG,103 min,"Drama, History","Set in 1931, Sugar Cane Alley paints a rich impasto of native life under French colonial rules, filtered through the coming-of-age of a bright, sweetly opportunistic boy.",,,,,,,,,
/title/tt0083625/,Le battant,(1983), ,121 min,"Crime, Drama, Thriller",,,,,,,,,,
/title/tt0158568/,Crusher Joe: The Movie,(1983), ,132 min,"Action, Animation, Sci-Fi",,,,,,,,,,
/title/tt0084540/,The Prize of Peril,(1983), ,98 min,"Action, Drama, Sci-Fi","In a futuristic society, contestants pit their survival skills against each other in a fight to the death for cash prizes, and the contest is aired live on television.",,,,,,,,,
/title/tt0085501/,Eréndira,(1983), ,103 min,"Drama, Fantasy, Romance",,,,,,,,,,
/title/tt0085901/,Maria Chapdelaine,(1983), ,107 min,Drama,,,,,,,,,,
/title/tt0085706/,I Am the Cheese,(1983),PG,100 min,"Drama, Fantasy",A teenage lad struggles to piece together his reality following a traumatic event.,,,,,,,,,
/title/tt0086024/,Now and Forever,(1983),R,89 min,"Drama, Romance","A couple's seemingly ""perfect"" marriage is shaken when the husband is charged with rape.",,,,,,,,,
/title/tt0084592/,Revenge in the House of Usher,(1983),Not Rated,93 min,Horror,"A young doctor visits the secluded home of his ailing mentor - Eric Usher - who believes the house itself is alive and plotting to drive him insane, manifesting itself through ghostly apparitions.",,,,,,,,,
/title/tt0085843/,A Love in Germany,(1983),R,110 min,Drama,,,,,,,,,,
/title/tt0087545/,The Family Game,(1983), ,107 min,"Comedy, Drama",,,,,,,,,,
/title/tt0217080/,Tantei monogatari,(1983), ,111 min,"Crime, Drama, Mystery",,,,,,,,,,
/title/tt0086456/,Toki o kakeru shôjo,(1983), ,104 min,"Romance, Sci-Fi",A high-school girl acquires the ability to time travel.,,,,,,,,,
/title/tt0085396/,Dance of the Dwarfs,(1983),PG,93 min,"Adventure, Horror","An anthropologist hires a down-on-his-luck helicopter pilot to fly her into the jungle, where she is searching for a scientist who is investigating reports of a tribe of reptile-men.",,,,,,,,,
/title/tt0251602/,The Ballad of the Valiant Knight Ivanhoe,(1983), ,92 min,"Adventure, Romance",,,,,,,,,,
/title/tt0085379/,Cross Country,(1983),R,95 min,Thriller,,,,,,,,,,
/title/tt0086498/,Topsy Turvy,(1983), ,92 min,"Comedy, Drama",1939 pre-WWII Denmark: 17 y.o. Thomas and his conservative parents move in next to a liberal/eccentric family. He vacations with them near the beach and gets to know the same age twins' liberal/erotic ways.,,,,,,,,,
/title/tt0084922/,Wu Song,(1983), ,94 min,Drama,"Wu Song is a Chinese legend, one of the 108 heroes of Liangshan, as described in the book The Water Margin. He was known as The tiger killing hero. This movie portrays his personal life and relationship between him and his elder brother.",,,,,,,,,
/title/tt0085273/,Burning Love,(1983), ,96 min,"Comedy, Drama",,,,,,,,,,
/title/tt0085190/,Au nom de tous les miens,(1983), ,145 min,"Biography, Drama, War",A story of the life of a Polish Jewish Holocaust survivor.,,,,,,,,,
/title/tt0084045/,Eine Saison in Hakkari,(1983), ,110 min,Drama,"A urban Turkish teacher is transferred for political reasons to a backward Kurdish village in the mountains near the Iranian border. He is welcomed with distrust, but during that harsh year the mutual cultural misunderstandings fade away.",,,,,,,,,
/title/tt0085769/,How I Was Systematically Destroyed by an Idiot,(1983), ,98 min,"Comedy, Drama",,,,,,,,,,
/title/tt0188404/,Als je begrijpt wat ik bedoel,(1983), ,84 min,"Animation, Family, Fantasy","Bumble the Bear (Olivier Bommel) finds an egg that, it turns out, has a cute little dragon in it. However, this dinosaur grows huge every time it is upset. As this causes a lot of problems, Ollie Bommel has to face a difficult dilemma.",,,,,,,,,
/title/tt0086069/,P & B,(1983), ,109 min,"Comedy, Drama","Pettersson and Bendel are both worn, run-down and broke. Despite this they decide to start a business and become rich. Unexperienced they are open to any deal. They tamper, scam and exploit loopholes that exist.",,,,,,,,,
