Title,Release_Date,ViewRating,Genres,Budget,DomesticGross,WorldwideGross,Description,Keywords,Runtime
The Divergent Series: Insurgent,2015,PG-13,Action Adventure Sci-Fi Thriller ,"110,000,000 (estimated)","130,179,072","297,002,527","As she searches for allies and answers in the wake of the uprising, Tris and Four are on the run. Being hunted by Jeanine Matthews, the leader of the Erudite faction, Tris and Four will race against time as they try to figure out what Abnegation sacrificed their lives to protect, and why the Erudite leaders will do anything to stop them. Haunted by her past choices but desperate to protect the ones she loves, Tris faces one impossible challenge after another as she unlocks the truth about the past and ultimately the future of her world.",on the run action heroine truth serum trainhopping falling from height 265 more ,155
High-Rise,2015,R,Drama Sci-Fi ,Non,"346,472","4,289,074","Class struggle becomes all too real as a young doctor moves into a modern apartment block in suburban 1975 London. Drugs, drink &amp; debauchery dissolve into murder, mayhem and misogyny in this pseudo-post-apocalyptic breakdown of societal norms.",high rise apartment building tower sex standing up class warfare suicide by jumping 302 more ,155
Home,2015,PG,Animation Adventure Comedy Family Fantasy Sci-Fi ,"135,000,000 (estimated)","177,397,510","386,041,607","When Oh, a loveable misfit from another planet, lands on Earth and finds himself on the run from his own people, he forms an unlikely friendship with an adventurous girl named Tip who is on a quest of her own. Through a series of comic adventures with Tip, Oh comes to understand that being different and making mistakes is all part of being human. And while he changes her planet and she changes his world, they discover the true meaning of the word HOME.",alien human friendship interspecies friendship outer space 45 more ,103
Child 44,2015,R,Crime Drama History Mystery Thriller ,"50,000,000 (estimated)","1,224,330","12,951,093","Based on the first of a trilogy by Tom Rob Smith and set in the Stalin era of the Soviet Union. The plot is about an idealistic pro-Stalin security officer who decides to investigate a series of child murders in a country where supposedly this sort of crime doesn't exist. The state would not hear of the existence of a child murderer let alone a serial killer. He gets demoted and exiled but decides, with just the help of his wife, to continue pursuing the case.",murder of a child totalitarian state totalitarian regime soviet union serial killer 169 more ,191
Beasts of No Nation,2015,TV-MA,Drama War ,"6,000,000 (estimated)","90,777","90,777","Follows the journey of a young boy, Agu, who is forced to join a group of soldiers in a fictional West African country. While Agu fears his commander and many of the men around him, his fledgling childhood has been brutally shattered by the war raging through his country, and he is at first torn between conflicting revulsion and fascination Depicts the mechanics of war and does not shy away from explicit, visceral detail, and paints a complex, difficult picture of Agu as a child soldier.",child soldier civil war guerrilla warfare boy with a gun military convoy 63 more ,191
Pan,2015,PG,Adventure Comedy Family Fantasy ,"150,000,000 (estimated)","35,088,320","128,388,320","An orphan boy (Levi Miller) discovers his destiny as Peter Pan in this vividly realized fantasy, and is whisked away to an enchanted land to battle the fearsome pirate Blackbeard (Hugh Jackman) with the help of the warrior woman Tiger Lily (Rooney Mara)..",orphan child hero 1940s reference to peter pan journey 259 more ,75
Far from the Madding Crowd,2015,PG-13,Drama Romance ,"<li class=""ipc-metadata-list__item BoxOffice__MetaDataListItemBoxOffice-sc-40s2pl-2 gwNUHl"" data-testid=""title-boxoffice-budget"" role=""presentation""><span class=""ipc-metadata-list-item__label"">Budget</span><div class=""ipc-metadata-list-item__content-container""><ul class=""ipc-inline-list ipc-inline-list--show-dividers ipc-inline-list--inline ipc-metadata-list-item__list-content base"" role=""presentation""><li class=""ipc-inline-list__item"" role=""presentation""><span class=""ipc-metadata-list-item__list-content-item"">£12,000,000 (estimated)</span></li></ul></div></li","12,236,500","30,229,977","The story of independent, beautiful and headstrong Bathsheba Everdene (",farm sheep three men in love with the same woman based on novel playing 203 more ,155
Mortdecai,2015,R,Action Adventure Comedy Crime Mystery ,"60,000,000 (estimated)","7,696,134","47,275,717","Juggling some angry Russians, the British Mi5, his impossibly leggy wife and an international terrorist, debonair art dealer and part-time rogue Charlie Mortdecai must traverse the globe armed only with his good looks and special charm in a race to recover a stolen painting rumored to contain the code to a lost bank account filled with Nazi gold.",art dealer macguffin burning a portrait false portrait fired from a job 383 more ,134
Wild Card,2015,R,Action Crime Drama Thriller ,"30,000,000 (estimated)",Non,"6,738,764","Nick Wild (Jason Statham) is a Las Vegas bodyguard with lethal professional skills and a personal gambling problem. When a friend is beaten by a sadistic thug, Nick strikes back, only to find out the thug is the son of a powerful mob boss. Suddenly Nick is plunged into the criminal underworld, chased by enforcers and wanted by the mob. Having raised the stakes, Nick has one last play to change his fortunes...and this time, it's all or nothing.",female frontal nudity female nudity gang rape penis cut brutality 229 more ,83
Me and Earl and the Dying Girl,2015,PG-13,Comedy Drama ,"8,000,000 (estimated)","6,758,416","9,074,749","Seventeen-year-old Greg has managed to become part of every social group at his Pittsburgh high school without having any friends, but his life changes when his mother forces him to befriend Rachel, a girl he once knew in Hebrew school who has leukemia.ndnd",terminal illness leukemia teenage boy death aspiring filmmaker 246 more ,114
Paper Towns,2015,PG-13,Adventure Comedy Drama Mystery Romance ,"12,000,000 (estimated)","32,000,304","85,512,300","Adapted from the bestselling novel by author John Green, PAPER TOWNS is a coming-of-age story centering on Quentin and his enigmatic neighbor Margo, who loved mysteries so much she became one. After taking him on an all-night adventure through their hometown, Margo suddenly disappears - leaving behind cryptic clues for Quentin to decipher. The search leads Quentin and his quick-witted friends on an exhilarating adventure that is equal parts hilarious and moving. Ultimately, to track down Margo, Quentin must find a deeper understanding of true friendship - and true love.",based on novel travel teenage girl unrequited love friendship 67 more ,154
Dark Places,2015,R,Crime Drama Mystery Thriller ,"20,000,000 (estimated)","208,588","5,090,852","Libby Day is a lifeless woman who survived the massacre of her family in their farmhouse in the countryside of Kansas when she was eight. She's been living on donations and lectures ever since. Thirty years ago, the police believed that a satanic cult was responsible for the murder of her mother and two sisters, and her brother Ben was convicted with her testimony in court. Today, however, an acquaintance, Lyle Wirth, invites Libby to visit ""The Kill Club"", where amateurs investigate famous crimes, and she finds that they believe Ben is innocent. Libby needs money and, in return, accepts to revisit the slaughter of her family and comes up to the painful revelations and the ultimate truth.",private investigator murder of family farm murder of mother sex 352 more ,95
A Man Called Ove,2015,PG-13,Comedy Drama Romance ,Non,"3,479,315","30,692,889","59 year old Ove is the block's grumpy man who several years earlier was deposed as president of the condominium association, but he could not give a damn about being deposed and therefore keeps looking over the neighborhood with an iron fist. When pregnant Parvaneh and her family moves into the terraced house opposite and accidentally backs into Ove's mailbox it turns out to be an unexpected friendship. A drama comedy about unexpected friendship, love and the importance of surrounding yourself with the proper tools.",botched suicide grumpy old man visiting wife's grave grumpy neighbor bus crash 325 more ,125
The Diary of a Teenage Girl,2015,R,Comedy Drama Romance ,"2,000,000 (estimated)","1,477,002","1,775,133",A teen artist living in 1970s San Francisco enters into an affair with her mother's boyfriend.,sex mother's boyfriend lesbian kiss oral sex sexual promiscuity 104 more ,84
Tale of Tales,2015,R,Drama Fantasy Horror ,"<li class=""ipc-metadata-list__item BoxOffice__MetaDataListItemBoxOffice-sc-40s2pl-2 gwNUHl"" data-testid=""title-boxoffice-budget"" role=""presentation""><span class=""ipc-metadata-list-item__label"">Budget</span><div class=""ipc-metadata-list-item__content-container""><ul class=""ipc-inline-list ipc-inline-list--show-dividers ipc-inline-list--inline ipc-metadata-list-item__list-content base"" role=""presentation""><li class=""ipc-inline-list__item"" role=""presentation""><span class=""ipc-metadata-list-item__list-content-item"">€12,000,000 (estimated)</span></li></ul></div></li","118,925","5,497,104",The film serves as Garrone's English-language debut and will interweave three separate story strands bookended by brief bits in which Italians ,king ogre lesbian kiss death of a king cunnilingus 143 more ,161
Z for Zachariah,2015,PG-13,Drama Romance Sci-Fi Thriller ,"7,500,000 (estimated)","121,461","381,839","In the wake of a disaster that wipes out most of civilization, two men and a young woman find themselves in an emotionally charged love triangle as the last known survivors.",post apocalypse love triangle based on novel black male white female relationship stranger 47 more ,143
The Adderall Diaries,2015,R,Crime Drama Thriller ,Non,"13,191","15,364","As a writer stymied by past success, writers block, substance abuse, relationship problems and a serious set of father issues, Elliott's cracked-out chronicle of a bizarre murder trial amounts to less than the sum of its parts. Not long into the 2007 trial of programmer Hans Reiser, accused of murdering his wife, the defendant's friend Sean Sturgeon obliquely confessed to several murders (though not the murder of Reiser's wife). Elliott, caught up in the film-ready twist and his tenuous connection to Sturgeon (they share a BDSM social circle), makes a record of the proceedings. The result is a scattered, self-indulgent romp through the mind of a depressive narcissist obsessed with his insecurities and childhood traumas.",three word title written by director title directed by female home movie younger version of character 123 more ,132
The Gunman,2015,R,Action Adventure Crime Thriller ,"40,000,000 (estimated)","10,664,749","24,177,137","A sniper on a mercenary assassination team, working for an unknown client, kills the minister of mines of the Congo. Terrier's (Sean Penn's) successful kill shot forces him to go into hiding to protect himself and the members of the team from retribution. This includes abruptly abandoning his girlfriend who has no idea what is going on. The assassination, paid for by a foreign mining company, triggers wide spread chaos and death in an already inflamed Congo. Terrier returns to the Congo years later working for an NGO, but eventually finds himself to be the target of a paid hit squad somehow connected to the ministers assassination. This leads to immediate deaths and the endangerment of the people working around him, and forces him back into hiding. In trying to discover who has put a price on his head, he begins to reconnect to the members of his old assassination team, including his old girlfriend. Always aware there is no path to redemption for his crimes, he is also periodically incapacitated by a type of accumulated and evolving physical brain damage caused by the hard knocks of his occupation. Unexpectedly, given the time that has elapsed, his reconnection to his old assassination team exposes additional intrigues with immediate deadly consequences. All of his years spent in hiding, have merely delayed the twisted end game that now enfolds.",blood vomiting interpol kicked in the face eye gouging impalement 193 more ,115
Look Who's Back,2015,Not Rated,Comedy Drama Fantasy ,"<li class=""ipc-metadata-list__item BoxOffice__MetaDataListItemBoxOffice-sc-40s2pl-2 gwNUHl"" data-testid=""title-boxoffice-budget"" role=""presentation""><span class=""ipc-metadata-list-item__label"">Budget</span><div class=""ipc-metadata-list-item__content-container""><ul class=""ipc-inline-list ipc-inline-list--show-dividers ipc-inline-list--inline ipc-metadata-list-item__list-content base"" role=""presentation""><li class=""ipc-inline-list__item"" role=""presentation""><span class=""ipc-metadata-list-item__list-content-item"">€2,956,960 (estimated)</span></li></ul></div></li",Non,"25,513,752","Adolf Hitler wakes up in Berlin...in 2014. After getting his bearings he is discovered by an unemployed TV producer, Fabian Sawatzki. Sawatzki thinks Hitler is some sort of performance artist and takes him around the country, talking to the general population, for a TV piece he has envisaged. Hitler, however, sees this as a chance to regain his popularity and power.",reference to adolf hitler time traveler adolf hitler character satire political satire 50 more ,125
The Lady in the Van,2015,PG-13,Biography Comedy Drama ,"6,000,000 (estimated)","10,021,175","41,387,687","This movie tells the true story of Alan Bennett's (Alex Jennings') strained friendship with Miss Mary Shepherd (Dame Maggie Smith), an eccentric homeless woman who Bennett befriended in the 1970s before allowing her temporarily to park her Bedford van in the driveway of his Camden house. She stayed there for fifteen years. As the story develops, Bennett learns that Miss Shepherd is really Margaret Fairchild (died 1989), a former gifted pupil of pianist Alfred Cortot. She had played Chopin in a promenade concert, tried to become a nun, was committed to an institution by her brother, escaped, had an accident when her van was hit by a motorcyclist for which she believed herself to blame, and thereafter lived in fear of arrest.",nun poverty accident 1970s alter ego 85 more ,104
Ithaca,2015,PG,Drama War ,"5,000,000 (estimated)",Non,Non,"Fourteen-year-old Homer Macauley is determined to be the best and fastest bicycle telegraph messenger anyone has ever seen. His older brother has gone to war, leaving Homer to look after his widowed mother, his older sister and his 4-year-old brother, Ulysses. And so it is that as spring turns to summer, 1942, Homer Macauley delivers messages of love, hope, pain... and death... to the good people of Ithaca. And Homer Macauley will grapple with one message that will change him forever. Based on Pulitzer Prize-winning author William Saroyan's 1943 novel, The Human Comedy, ITHACA is a coming-of-age story about the exuberance of youth, the abruptness of change, the sweetness of life, the sting of death, and the sheer goodness that lives in each and every one of us.",birthday death bicycle widow dog 176 more ,123
Mr. Holmes,2015,PG,Drama Mystery ,"11,000,000 (estimated)","17,737,646","29,355,203","The story is set in 1947, following a long-retired Holmes living in a Sussex village with his housekeeper and her young son. But then he finds himself haunted by a thirty-year old case. Holmes memory isn't what it used to be, so he only remembers fragments of the case: a confrontation with an angry husband, and a secret bond with his beautiful, but unstable wife.",son memory mother nest anger 143 more ,104
Holding the Man,2015,Unrated,Biography Drama Romance ,Non,Non,"767,038","Tim and John fell in love while teenagers at their all-boys high school. John was captain of the rugby team, Tim an aspiring actor playing a minor part in Romeo and Juliet. Their romance endured for 15 years to laugh in the face of everything life threw at it - the separations, the discrimination, the temptations, the jealousies and the losses - until the only problem that love can't solve tried to destroy them.",gay aids gay kissing gay rights male frontal nudity 54 more ,127
90 Minutes in Heaven,2015,PG-13,Drama ,"5,000,000 (estimated)","4,842,699","4,842,699","Based on a true story. A man was in a car crash and was in the car, without a pulse for an hour and a half, while EMT's and police waited for the coroner to pronounce him dead before he can be moved. A man comes along, who feels led to pray for the victim, gets in the car and starts to pray while singing praise songs. The 'dead' man starts singing along and EMT's confirm he now has a pulse. The victim fights his recovery, as he is angry that he was in heaven, only to have God bring him back in incredible pain. Was there a purpose to his return to earth?",christian propaganda heaven pronounced dead recovery hospital 25 more ,121
Blackway,2015,R,Thriller ,"8,000,000 (estimated)","27,079","426,491","A modern fable set against the rugged backdrop of a Pacific Northwest logging community, this is the story of Lillian (Julia Stiles), a young woman newly returned to her hometown who becomes the subject of harassment by a man named Blackway (Ray Liotta), an ex-cop turned violent crime lord who operates with impunity in this small community on the edge of the wilderness. Forsaken by the local townspeople, advised by Sheriff Wingate (Dale Wilson) to leave town, Lillian decides instead to take a stand against her sociopathic stalker, and enlists the help of an ex-logger Lester (Sir Anthony Hopkins) and his laconic young sidekick Nate (Alexander Ludwig), the only two men in town brave enough, or crazy enough, to go with her, and go up against Blackway.",woman with a gun pacific northwest stalker woman in jeopardy rape threat 122 more ,63
The Great Gilly Hopkins,2015,PG,Comedy Drama Family ,"5,000,000 (estimated)",Non,"97,798","A feisty foster kid's outrageous scheme to be reunited with her birth mother has unintended consequences in The Great Gilly Hopkins, an entertaining film for the entire family. Gilly Hopkins (Sophie Nélisse) has seen more than her share of foster homes and has outwitted every family she has lived with. In an effort to escape her new foster mother Maime Trotter's (Kathy Bates) endless loving care, Gilly concocts a plan that she believes will bring her mother running to her rescue. But when the ploy blows up in Gilly's face it threatens to ruin the only chance she's ever had to be part of a real family. Based on the award-winning young-adult novel by Katherine Paterson (Bridge to Terabithia), The Great Gilly Hopkins stars Sophie Nélisse, Kathy Bates, Julia Stiles, Bill Cobbs, Billy Magnussen, with Octavia Spencer and Glenn Close.",social worker female protagonist brother sister relationship grief mourning 175 more ,153
Abzurdah,2015,,Biography Drama Romance ,Non,Non,"5,032,788","Based on the autobiographical novel by Cielo Latini, the film tells the story of a teenager who falls in love and starts dating an older man whom she met on the Internet. Submerged in a shallow world, without any friends and with adults who can barely understand the adolescence, the relationship becomes an obsession for her, a loquacious, incisive and dizzying narrator who guides us through a story of unrequited love where the option of starving herself becomes the illusion of a perfect life.",love bare breasts older man teenage girl relationship female nudity infidelity 51 more ,63
Journal d'une femme de chambre,2015,Not Rated,Drama ,"<li class=""ipc-metadata-list__item BoxOffice__MetaDataListItemBoxOffice-sc-40s2pl-2 gwNUHl"" data-testid=""title-boxoffice-budget"" role=""presentation""><span class=""ipc-metadata-list-item__label"">Budget</span><div class=""ipc-metadata-list-item__content-container""><ul class=""ipc-inline-list ipc-inline-list--show-dividers ipc-inline-list--inline ipc-metadata-list-item__list-content base"" role=""presentation""><li class=""ipc-inline-list__item"" role=""presentation""><span class=""ipc-metadata-list-item__list-content-item"">€6,500,000 (estimated)</span></li></ul></div></li","54,235","1,972,062","In the early 1900s, in the French provinces. Célestine a beautiful and libertarian young woman, who has been hired as a chambermaid by the Lanlaires, arrives from Paris at the train station. Joseph, her masters' gruff gardener takes her to the house where she is to work. She is ""welcomed"" by Mr. Lanlaire who immediately starts fondling her. She then meets Mrs. Lanlaire, a very unpleasant woman with a class superiority. All this bodes ill for the future...",train france chambermaid police killing a dog 67 more ,123
Cosmos,2015,Not Rated,Comedy Crime Drama ,"<li class=""ipc-metadata-list__item BoxOffice__MetaDataListItemBoxOffice-sc-40s2pl-2 gwNUHl"" data-testid=""title-boxoffice-budget"" role=""presentation""><span class=""ipc-metadata-list-item__label"">Budget</span><div class=""ipc-metadata-list-item__content-container""><ul class=""ipc-inline-list ipc-inline-list--show-dividers ipc-inline-list--inline ipc-metadata-list-item__list-content base"" role=""presentation""><li class=""ipc-inline-list__item"" role=""presentation""><span class=""ipc-metadata-list-item__list-content-item"">€1,648,534 (estimated)</span></li></ul></div></li","25,856","34,393","Witold just failed his law-school examinations and Fuchs has just quit his job at a Parisian fashion company. Arriving for a few days away at a so-called family guest-house, they are greeted by a series of unsettling omens: a sparrow hanging in the forest, then a piece of wood in the same condition, and finally signs on the ceiling and in the garden. In this guest-house there is also a baleful mouth, that of the maid, and a perfect mouth, that of the young woman of the house with whom Witold falls madly in love. Unfortunately, she has just married an architect of the most respectable sort. But is the young woman equally respectable? The third hanging, that of the cat, is Witold's doing. Why did he do it? And above all - will the fourth hanging be that of a human?",reference to leo tolstoy reference to charlie chaplin reference to jean paul sartre reference to stendhal reference to pier paolo pasolini 43 more ,94
Ten Thousand Saints,2015,R,Comedy Drama Music ,Non,"59,333",Non,"Follows three screwed up young people and their equally screwed up parents in the age of CBGB's, yuppies and the tinderbox of gentrification that exploded into the Tompkins Square Park Riots in New York's East Village in the 1980s.",alphabet city manhattan indian american chopsticks crying guitarist 256 more ,95
Sweet Bean,2015,Not Rated,Drama ,"<li class=""ipc-metadata-list__item BoxOffice__MetaDataListItemBoxOffice-sc-40s2pl-2 gwNUHl"" data-testid=""title-boxoffice-budget"" role=""presentation""><span class=""ipc-metadata-list-item__label"">Budget</span><div class=""ipc-metadata-list-item__content-container""><ul class=""ipc-inline-list ipc-inline-list--show-dividers ipc-inline-list--inline ipc-metadata-list-item__list-content base"" role=""presentation""><li class=""ipc-inline-list__item"" role=""presentation""><span class=""ipc-metadata-list-item__list-content-item"">¥234,000,000 (estimated)</span></li></ul></div></li","124,800","4,728,350","The manager of a pancake stall finds himself confronted with an odd but sympathetic elderly woman looking for work. A taste of her homemade red bean paste convinces him to hire her, which starts a relationship that is about much more than just street food.",old age pub small business street vendor teenage girl 252 more ,95
Barney Thomson,2015,Unrated,Comedy Crime ,Non,Non,"1,336,254",Barney Thomson (,barber glasgow scotland police detective voiceover narration barbershop 27 more ,123
Kill Your Friends,2015,Not Rated,Comedy Crime Music Thriller ,Non,Non,"533,147",An A&amp;R man working at the height of the Britpop music craze goes to extremes in order to find his next hit.,cocaine murder london england band tour reference to schadenfreude 506 more ,94
Angelica,2015,,Drama Thriller ,,,,"In Victorian England, sexual repression opens a rift between young couple Constance and Joseph after the birth of their daughter Angelica. As Constance becomes more and more protective of little Angelica, a ghostly predator begins to make its way through the house late at night... ANGELICA is a spellbinding ghost story about desire, repression and its consequences... The new film by Mitchell Lichtenstein, director of HAPPY TEARS and the cult favorite TEETH.",male full frontal nudity nudity female nudity orgasm topless female nudity 71 more ,113
Swung,2015,,Comedy Drama Romance ,,,,"David's life is on the slide: he's in the middle of a divorce, broke and 'can't get it up'. His girlfriend, Alice, is his rock, but the magazine she writes for is going down and the pressure is on to find a story. While job hunting online, David stumbles across the perfect antidote to his boredom: a 'Swingers' site. The resulting inbox of lewd invitations on the home-laptop justifiably upsets Alice, until she realises this could be just the 'story' she needs. The idea of uncovering the swinging scene causes quite a stir in Alice's office and, much to David's chagrin, she is urged to pursue the story. Their first reluctant foray is an hysterically low-rent initiation, however, an unexpected upturn for David's manhood is all the extra encouragement they need. As events accelerate beyond their control the once adoring couple become lost and fundamental questions are asked of their relationship and them as individuals. In darkness, touched by many others, they will have to find themselves or lose each other forever. SWUNG is a graphic, touching and funny drama about the secret underside of a very modern relationship taken to its emotional and sexual limits.",penis swinger party swinger couple impotent husband based on novel 204 more ,132
The Empire of Corpses,2015,TV-MA,Animation Sci-Fi Thriller ,Non,Non,"43,320","After breaking the law of reanimating human corpses, young Watson has to either work for the government or face punishment. He has to go on a secret mission, to find the notes of Viktor Frankenstein, who reanimated the first human corpse.",notes mission breaking the law scientific experiment journal 14 more ,122
Sunset Song,2015,R,Drama ,Non,"159,714","1,302,482","Spanning the 1910 decade, six years in the life of a girl named Chris, one of the numerous children of a tyrannical Scottish farmer. Years of high hopes and of disillusionment, of mirth and sorrow, of dreaming and toiling, of sweetness and violence, of love and hate, of peace and war. And in the end, the dignified loneliness of a new Chris, a woman who seems to have gone through several lives, now and forever as one with the land, the earth eternal...",1910s farmer scottish love female frontal nudity 72 more ,171
Als wir träumten,2015,,Drama ,Non,Non,"334,069","In 1990s east Germany, three boys are in love with techno music and start their own club.",female nudity topless female nudity beat up pole dance east germany 7 more ,135
The Lady in the Car with Glasses and a Gun,2015,Not Rated,Crime Drama Mystery Thriller ,"<li class=""ipc-metadata-list__item BoxOffice__MetaDataListItemBoxOffice-sc-40s2pl-2 gwNUHl"" data-testid=""title-boxoffice-budget"" role=""presentation""><span class=""ipc-metadata-list-item__label"">Budget</span><div class=""ipc-metadata-list-item__content-container""><ul class=""ipc-inline-list ipc-inline-list--show-dividers ipc-inline-list--inline ipc-metadata-list-item__list-content base"" role=""presentation""><li class=""ipc-inline-list__item"" role=""presentation""><span class=""ipc-metadata-list-item__list-content-item"">€7,364,162 (estimated)</span></li></ul></div></li","2,167","339,461","A secretary steals her boss' car to go joyriding. She visits a seaside town she swears she's never been to, but everyone knows her name. And when a body turns up in the trunk of the car, she is the lead suspect in a murder she knows nothing about. Is she going crazy?",car female frontal nudity bare breasts yellow panties female rear nudity 299 more ,93
The World Made Straight,2015,R,Drama ,,,,"In a rural Appalachian community haunted by the legacy of a Civil War massacre, a rebellious young man struggles to escape the violence that would bind him to the past.",bikini massacre north carolina southern appalachia american civil war 21 more ,155
Wolf Totem,2015,PG-13,Adventure Drama ,"38,000,000 (estimated)","210,591","125,837,070","In 1967, a young Beijing student, Chen Zhen, is sent to live among the nomadic herdsmen of Inner Mongolia. Caught between the advance of civilization from the south and the nomads' traditional enemies - the marauding wolves - to the north; humans and animals, residents and invaders alike, struggle to find their true place in the world.",inner mongolia wolf china tradition versus modernity hungry wolf 24 more ,121
Di san zhong ai qing,2015,TV-PG,Drama Romance ,Non,Non,"11,299,163","The love story of Lin Qi Zheng (Song Seung-Heon), who is from a rich family, and Zhou Yu (Yifei Liu) who is a smart and beautiful lawyer.",china based on novel ,95
Boomerang,2015,,Drama Romance ,Non,Non,"2,187,885","Antoine Rey looks for a special gift for his sister Melanie on her 40th birthday. He decides to surprise her with a trip to the French Island of Noirmoutier, where they spent many summers as children until their mother's death. On the drive back to Paris, Melanie is seriously injured in a car accident...",death island secret past car accident 51 more ,74
Me and Kaminski,2015,,Comedy Drama ,"<li class=""ipc-metadata-list__item BoxOffice__MetaDataListItemBoxOffice-sc-40s2pl-2 gwNUHl"" data-testid=""title-boxoffice-budget"" role=""presentation""><span class=""ipc-metadata-list-item__label"">Budget</span><div class=""ipc-metadata-list-item__content-container""><ul class=""ipc-inline-list ipc-inline-list--show-dividers ipc-inline-list--inline ipc-metadata-list-item__list-content base"" role=""presentation""><li class=""ipc-inline-list__item"" role=""presentation""><span class=""ipc-metadata-list-item__list-content-item"">€9,000,000 (estimated)</span></li></ul></div></li",Non,"1,038,921","Young journalist Sebastian Zöllner is writing an article on artist Manuel Kaminski. Zöllner hopes that Kaminski dies soon, so that he can cash in on his article.",falling downhill artist journalist animated credits animated end credits 111 more ,124
The Inerasable,2015,,Horror ,Non,Non,"4,131,434","I is a successful writer of mystery-novels. One day she receives a letter from Kobu, a young student who recently moved into an apartment near her university. At night she hear strange noises and scary voices that got her afraid. She pleads I to help her. As a mystery-writer, I smells the ultimate story and decides to help Kobu. Together they uncover the truth about the people who lived in Kobu's apartment before. And it is a dark story full of anger, hatred, murder and suicide.",asian horror author apartment novelist university student 7 more ,134
Girls Lost,2015,Not Rated,Crime Drama Fantasy Thriller ,"<li class=""ipc-metadata-list__item BoxOffice__MetaDataListItemBoxOffice-sc-40s2pl-2 gwNUHl"" data-testid=""title-boxoffice-budget"" role=""presentation""><span class=""ipc-metadata-list-item__label"">Budget</span><div class=""ipc-metadata-list-item__content-container""><ul class=""ipc-inline-list ipc-inline-list--show-dividers ipc-inline-list--inline ipc-metadata-list-item__list-content base"" role=""presentation""><li class=""ipc-inline-list__item"" role=""presentation""><span class=""ipc-metadata-list-item__list-content-item"">€2,000,000 (estimated)</span></li></ul></div></li",Non,"3,561","Three young girls' friendship is tested after they plant a very special flower; the Nectar from the flower changes their lives - and friendship - forever, as they get a taste of what it's like growing up as a boy. It's a story of how we've created gender, and how to know who you are when society is telling you who you should be, but also a story about young love and lust.",bullying friendship friendship between girls rape transgender 69 more ,124
The Midwife,2015,,Drama Romance War ,"<li class=""ipc-metadata-list__item BoxOffice__MetaDataListItemBoxOffice-sc-40s2pl-2 gwNUHl"" data-testid=""title-boxoffice-budget"" role=""presentation""><span class=""ipc-metadata-list-item__label"">Budget</span><div class=""ipc-metadata-list-item__content-container""><ul class=""ipc-inline-list ipc-inline-list--show-dividers ipc-inline-list--inline ipc-metadata-list-item__list-content base"" role=""presentation""><li class=""ipc-inline-list__item"" role=""presentation""><span class=""ipc-metadata-list-item__list-content-item"">€1,803,780 (estimated)</span></li></ul></div></li",Non,"2,460,914","A Finnish midwife falls in love with a German-Finnish SS-officer during the Lapland War, in the middle of WWII.",year 1944 nudity bare breasts german affection 45 more ,155
The Escape,2015,,Drama ,"<li class=""ipc-metadata-list__item BoxOffice__MetaDataListItemBoxOffice-sc-40s2pl-2 gwNUHl"" data-testid=""title-boxoffice-budget"" role=""presentation""><span class=""ipc-metadata-list-item__label"">Budget</span><div class=""ipc-metadata-list-item__content-container""><ul class=""ipc-inline-list ipc-inline-list--show-dividers ipc-inline-list--inline ipc-metadata-list-item__list-content base"" role=""presentation""><li class=""ipc-inline-list__item"" role=""presentation""><span class=""ipc-metadata-list-item__list-content-item"">€2,400,000 (estimated)</span></li></ul></div></li",Non,"2,527,317",A Dutch woman escapes her family life in search for happiness in the Portuguese Algarve.,f rated flashback last film role for actor portugal gigolo 3 more ,123
Hoovey,2015,PG,Drama ,"2,000,000 (estimated)",Non,Non,"Life can change in an instant, and turn your whole world upside down. And that is exactly what happens to firefighter Jeff Elliott and his wife Ruth who are living their dream in the golden Midwest; high school sweethearts, married with two beautiful and healthy children, family farm, horses, sports, church groups, the whole American Dream come true. And one winters day, teenage son Eric ""Hoovey"" Elliott collapses at high school basketball practice, is rushed to the hospital, and the doctors find a tumor the size of an orange at the base of his brain. They're down to hours-if surgery that risks the boy's ability to walk, talk, and perhaps even survive is not performed immediately, Hoovey's young life will end before it truly even begins. In a grueling 8-hour procedure, the tumor is removed. And he survives. But for the Elliott family, life and dreams will never be the same. Hoovey has to teach himself to walk again, to read again, to even see straight with two unbalanced eyes, covered one at a time by an eye patch. Forget ever stepping on a basketball court - the risk of receiving a fatal blow to the spot on his head is just too great. As the unpaid medical bills mount, Jeff's firefighting salary isn't enough, the family is swimming in crippling debt seemingly overnight, everything he and Ruth have built in their life dream of two kids is at stake. Hoovey's teenage sister Jen feels alone and nearly forgotten in the most important time of her life. And as Hoovey realizes his one dream in life-playing this game-is gone, too, he sinks into a deep sadness. This is a family at risk. With no-one to turn to, but themselves and their God. HOOVEY is the true and inspiring story of the Elliott family, who refused to surrender, instead turning to one another and their faith in the worst of circumstances, to rebuild their lives, their boy, and their dreams... together. Step by grueling step, with faith, love, and the tireless work of a mother and father to save their family, their farm, their dream, Hoovey learns to walk again. To read again. To dribble and shoot a basketball again. And yes, to dream again himself. Then stepping out in his faith, back onto the hard court, to live that dream of playing this game once more...",high school doctor hospital fireman cane 12 more ,73
"Black Dog, Red Dog",2015,,Drama Family Thriller ,,,,"Black Dog Red Dog is a feature-length project that follows the life of poet Stephen Dobyns as he deals with his relationships with women and with mortality, from his childhood to his time as a young journalist and then his transition to poetry.",based on novel ,112
